generation,i,fitness,hash,mom_hash,dad_hash,values
4,39,[-4.369079477915858, 7.162671479250073],-9011183936889615682,8827683310042270217,338566740898856880,0.5429702259478599  -4.104404863997989
4,40,[-4.182546462364688, 2.549069704462029],7781504962245361684,1153652333331039647,-2404822277494437164,0.859345739058206  4.272764247610208
4,41,[-5.133354472995505, 8.352332911075825],-1060136903416271341,3463391559643764338,-3576786273586050438,2.715207372188991  1.9349582903656604
4,42,[-4.1636429410180025, -2.3282817210252773],656147640753221070,8466748003288520200,-8320761250288874022,-0.9676850060533182  4.272764247610208
4,43,[-6.7465707909206705, -0.7797157372898393],2792027068554551336,7402907125096669383,-8320761250288874022,-1.8403688066295611  0.6964893684241158
4,44,[-5.525085264078109, -0.2930690735774375],-3729514574719282985,1375837261593873038,-795743177948535957,2.715207372188991  -1.1947251278350333
4,45,[-5.03494755917904, -0.6200143608159236],1094939971287823319,-835076626929297845,-795743177948535957,-1.8286253594175363  -2.902976422582201
4,46,[-6.679326036664248, -0.5279692940734586],-6717401335773580152,1375837261593873038,338566740898856880,-1.8938270488248876  0.6964893684241158
4,47,[-4.143774107730817, 0.8039739022945995],7744693745147381493,3673091628635576293,7874978679637686592,3.8249472581885247  -2.184682768301033
4,48,[-3.8857811929902333, -0.24860840268828133],-3570267801811116023,-6242886693113028578,2024742792730668963,0.5429702259478599  4.6950127428130255
4,49,[-3.237447149287646, 0.9352917423000062],-7444375724738427765,7470224757284737572,8466748003288520200,-3.1233276833132386  4.6950127428130255
4,50,[-6.5357766843894325, 1.5523230527097267],-5173466146530650366,9183578185913300734,7540552121819447564,-1.8403688066295611  1.0653240138832212
4,51,[-6.442522184686405, 3.94651298574512],3750481284413124536,-6242886693113028578,2024742792730668963,-0.9153406623105367  1.9986955668677764
4,52,[-5.856498551977385, 3.4606137148580336],7402907125096669383,7402907125096669383,7402907125096669383,-2.582908298483914  0.6964893684241158
4,53,[-5.856498551977385, 3.4606137148580336],7402907125096669383,7402907125096669383,7402907125096669383,-2.582908298483914  0.6964893684241158
4,54,[-6.425134464184707, 10.215291005678786],-3485199749592556777,3392968686663210266,3463391559643764338,1.071523353166893  1.9349582903656604
4,55,[-4.850236704121239, -0.3668794374027815],-3207406398051545462,-8320761250288874022,-1689824808241476732,-1.8403688066295611  3.1147122016594064
4,56,[-4.225594546126256, 0.7938820921558132],2667518526378768335,-835076626929297845,-2404822277494437164,0.5429702259478599  4.272764247610208
4,57,[-4.653283199193724, 1.7256565187696618],480605757180284698,-5256221021025920736,7874978679637686592,3.8249472581885247  -0.02940581222119132
4,58,[-5.871567299174232, 2.8753827468125697],1873634493354475687,7470224757284737572,-2404822277494437164,-1.8286253594175363  1.9349582903656604
4,59,[-5.139792020824264, 0.19829830687596894],-3499426154009443469,3599873009857179353,-855137483503032535,-2.5103444510100204  -2.184682768301033
4,60,[-3.46968450430071, 1.9777822371441007],3191767986435824721,7470224757284737572,-2404822277494437164,-3.1233276833132386  4.272764247610208
4,61,[-6.619102209176044, 7.953557692325637],-5640903159356556633,3463391559643764338,5281025056985342900,0.7158410473406658  1.9349582903656604
4,62,[-5.517704210770431, -0.3578349279587889],8761464756044282886,-7044589623510430224,-3690538002646863468,2.715207372188991  -1.2112259744388898
4,63,[-9.043883670136369, 0.16645700468785435],6758206710009413583,-8480924337120989135,-8290799766372370877,-0.49556066202288385  -0.08311315899965699
4,64,[-6.846105918647497, -1.910098342079267],-4210165331819050953,-4210165331819050953,7302363904905647790,-1.8403688066295611  0.4497434527122941
4,65,[-8.444417031389573, 3.1169618127552834],-5808764011735646415,5281025056985342900,-4210165331819050953,0.7158410473406658  0.4497434527122941
4,66,[-6.458660943596849, -6.916955383151498],7949099591564311904,8917228970278529101,6605468850605712938,-1.4115872029585685  -1.66889500936364
4,67,[-7.222323133872658, -4.921134725068123],-4280136589382756114,7082428697650876099,-5242266907456427606,-0.9153406623105367  -1.3451459399244312
4,68,[-6.55707977192743, -1.0987360764333867],8635501855423922079,8054129953452448273,-8984829307394581189,0.1881574714653862  -2.1017933873818064
4,69,[-7.564666067518871, 7.673710655389509],-8343217403207533847,-1677445879155671379,-3369141219519138370,0.859345739058206  1.0995006730228578
4,70,[-6.7465707909206705, -0.7797157372898393],2792027068554551336,7402907125096669383,-8320761250288874022,-1.8403688066295611  0.6964893684241158
4,71,[-6.7465707909206705, -0.7797157372898393],2792027068554551336,7402907125096669383,-8320761250288874022,-1.8403688066295611  0.6964893684241158
4,72,[-6.360440345018818, 9.87382165971658],-3269955661085112287,8485608391406412443,2024742792730668963,1.0601127541866182  1.9986955668677764
4,73,[-5.711165093663407, 2.0196785053613033],189960961961282747,4309608658364620066,4668744488183058075,-1.8286253594175363  2.121477605682389
4,74,[-5.605524018725774, 2.3182983620670257],1845804297379222159,3599873009857179353,-855137483503032535,2.839664164139384  -0.5590039759529963
4,75,[-5.6330158138381945, 10.539724162546188],6572732121822151328,-3174325872619022515,8853018283806077084,1.7859515374466124  2.246232134918367
4,76,[-5.506578347879836, 0.7330886579546494],1285873415695733238,1285873415695733238,1285873415695733238,-0.9457081568516523  2.8293404904882626
4,77,[-5.506578347879836, 0.7330886579546494],1285873415695733238,1285873415695733238,1285873415695733238,-0.9457081568516523  2.8293404904882626
4,78,[-4.622888511970481, 8.19810821162875],2138151901431481158,-5256221021025920736,7874978679637686592,-3.697827206873958  1.0995006730228578
4,79,[-4.4404979889436245, -0.5330821460181805],-7168762953823245126,5281025056985342900,-4210165331819050953,-1.8403688066295611  3.6179106046394267
4,80,[-4.071124263214544, 2.959791616788569],-7081167338672494518,-795743177948535957,338566740898856880,-1.8286253594175363  -4.104404863997989
4,81,[-4.595219856908087, 3.7351275390206014],866673122165392946,-3252974574237944373,-6704088941765683061,3.8249472581885247  0.6964893684241158
4,82,[-4.595219856908087, 3.7351275390206014],866673122165392946,-3252974574237944373,-6704088941765683061,3.8249472581885247  0.6964893684241158
4,83,[-6.662945372512431, 7.409500335534717],-98621065179628522,-2185341062262190387,3463391559643764338,0.6142577857210139  1.9349582903656604
4,84,[-6.501323173121456, 4.07432177757854],4892103630834003874,-4062698201192966331,7470224757284737572,-0.9438756794054157  1.9349582903656604
4,85,[-6.341545975430933, 7.777018541797437],7623007435540531236,-3252974574237944373,-6704088941765683061,0.8279403414917148  2.121477605682389
4,86,[-6.4175817179233, 10.291416323484],-8813054179910423584,356052903544406957,-6377080014900279205,1.083610783376482  1.9349582903656604
4,87,[-5.798708892013375, -4.81185319871401],3498130194506355557,-8320761250288874022,6605468850605712938,-1.8403688066295611  -2.0093033384997536
4,88,[-4.06577856836314, -4.004428407515367],-5213422594189516641,-8320761250288874022,6605468850605712938,-1.4115872029585685  4.272764247610208
4,89,[-6.35159645615864, 0.77213342402779],-2185341062262190387,-2185341062262190387,-1729405930378052676,0.6142577857210139  -2.184682768301033
4,90,[-6.283466325206954, -5.960064713871064],5270209797249491169,-4107453161285654634,1810430197505596110,-1.8938270488248876  -1.3458152617960053
4,91,[-5.863192537126092, -5.255216908639261],6676507183675495909,338566740898856880,4212905722300140504,-1.8938270488248876  -1.881330575298017
4,92,[-3.82053133071651, -0.16648473952036147],7299966863061608755,7780873378616096895,-6952136255217029298,0.5429702259478599  4.780239751761252
4,93,[-5.808307769409331, 2.711073204840666],3472626473926715910,7082428697650876099,-5242266907456427606,2.715207372188991  -0.08311315899965699
4,94,[-6.093636611208979, 4.3426551967538956],823713013554926450,1302552944409253806,7302363904905647790,2.4355235219902234  0.4497434527122941
4,95,[-5.943967143541639, -4.357414801904033],8379028964651529136,-2185341062262190387,3463391559643764338,-1.4115872029585685  -2.184682768301033
4,96,[-3.454753081241577, -3.071767878627629],-3870788442299294818,8917228970278529101,6605468850605712938,4.919665485002492  -2.0093033384997536
4,97,[-5.943802898642464, 3.0458418151634588],-8104084480541970693,-1677445879155671379,-3369141219519138370,-2.5103444510100204  0.6814005584256924
4,98,[-5.4740423287295235, -0.6789800362500142],-7952984553621828995,7208456383775049763,-7044589623510430224,2.715207372188991  -1.305697610867369
4,99,[-4.389142278604985, -0.3709903470510967],8880542864343496621,8054129953452448273,-8984829307394581189,-1.8938270488248876  3.6558472047807395
4,100,[-8.697853862955846, 0.046350950127441726],2756423862932218469,-4762451118015353900,233429535740412260,-0.4172314089038167  -0.5590039759529963
4,101,[-7.612502013343349, -3.2985514297198164],-804198353015724027,-795743177948535957,-651470051882491480,-0.6580539920226887  -1.1947251278350333
4,102,[-6.094858006380965, -6.321524745941822],-643014876815303410,-795743177948535957,-651470051882491480,-1.8286253594175363  -1.66889500936364
4,103,[-7.691539939298403, -1.5671393753791887],4276597625924669542,-835076626929297845,-795743177948535957,0.5429702259478599  -1.1947251278350333
4,104,[-5.517704210770431, -0.3578349279587889],8761464756044282886,-7044589623510430224,-3690538002646863468,2.715207372188991  -1.2112259744388898
4,105,[-6.69021346410473, 7.0782626092740735],-7102411393497502302,-8615330331479608258,2024742792730668963,0.5429702259478599  1.9349582903656604
4,106,[-5.03494755917904, -0.6200143608159236],1094939971287823319,-835076626929297845,-795743177948535957,-1.8286253594175363  -2.902976422582201
4,107,[-3.7778973394795674, -3.029199856942771],9025705354744064328,-6952136255217029298,7540552121819447564,-0.9153406623105367  4.780239751761252
4,108,[-3.8898335511421536, -1.5191543010393418],-8290799766372370877,-4164820493510315366,-6242886693113028578,-0.49556066202288385  4.6950127428130255
4,109,[-8.326327787446488, -1.500136803180201],-679094196139521901,-6242886693113028578,-5256221021025920736,-0.9153406623105367  -0.02940581222119132
4,110,[-7.737313741233029, 1.1273989929398733],-1049848308492024962,-7044589623510430224,-3690538002646863468,-0.9676850060533182  0.8418928182363512
4,111,[-8.184363127466185, 4.249562806120964],5359879960117890431,-7044589623510430224,2024742792730668963,0.5429702259478599  0.8418928182363512
4,112,[-4.177489098171771, 0.2719991846293828],1589817720666237883,430117767346431284,-1258321964369513859,3.8249472581885247  -2.1017933873818064
4,113,[-7.959459204419571, 0.4257240886322269],-5065693823339809155,430117767346431284,-1258321964369513859,-0.9153406623105367  0.6814005584256924
4,114,[-6.024625797897217, -1.3045359936287884],5336624975705131664,5336624975705131664,7540552121819447564,-0.9153406623105367  -2.362525512232235
4,115,[-7.550961254981249, 2.8413730070703047],7540552121819447564,5336624975705131664,7540552121819447564,-0.9153406623105367  1.0653240138832212
4,116,[-6.3888132067245955, -0.829650200583914],4537080718568232595,-855137483503032535,-6460587600817093271,-0.49556066202288385  -2.184682768301033
4,117,[-6.7465707909206705, -0.7797157372898393],2792027068554551336,7402907125096669383,-8320761250288874022,-1.8403688066295611  0.6964893684241158
4,118,[-9.043883670136369, 0.16645700468785435],6758206710009413583,-8480924337120989135,-8290799766372370877,-0.49556066202288385  -0.08311315899965699
4,119,[-5.320018087399703, 3.4255668746920085],7302363904905647790,-4210165331819050953,7302363904905647790,-3.1233276833132386  0.4497434527122941
4,120,[-5.2763078652106765, 4.472339351042924],7781203835759975146,1302552944409253806,7302363904905647790,-3.1233276833132386  0.6814005584256924
4,121,[-3.8023667618224692, 6.064470802925662],4929485045412153633,7780873378616096895,-6952136255217029298,-3.697827206873958  3.1147122016594064
4,122,[-5.966628137325446, 6.328395320379814],-3283863471188246257,7208456383775049763,-7044589623510430224,2.4409058161020063  0.8418928182363512
4,123,[-3.5646142308094504, 8.346571624238361],2913780308242135495,-4062698201192966331,7470224757284737572,-3.1233276833132386  -4.104404863997989
4,124,[-6.08495688570474, 8.65506864790862],-3900144467051613425,8485608391406412443,8853018283806077084,1.0601127541866182  2.246232134918367
4,125,[-4.408810919693915, 0.6530976039075297],8382805241460748472,8382805241460748472,233429535740412260,-0.4172314089038167  4.073588950169615
4,126,[-5.517036819055438, 0.883407942403776],-4764579325901461764,-4164820493510315366,-6242886693113028578,-0.9153406623105367  2.8293404904882626
4,127,[-4.2175178159016165, 1.1251198184164566],-1729405930378052676,-2185341062262190387,-1729405930378052676,0.6142577857210139  4.272764247610208
4,128,[-8.256053027646853, 1.6406372801525206],8699510866281800124,7402907125096669383,8641394038551690351,-0.6580539920226887  0.6964893684241158
4,129,[-5.509290585971163, 6.636712892806376],-7567232761029549693,-4107453161285654634,1810430197505596110,-2.7705497347895602  1.0995006730228578
4,130,[-4.726749261154753, 3.7504829915287807],-4512021467606005013,-4508467137414281633,-8630373350921616621,0.6142577857210139  3.6960418039133067
4,131,[-4.431889173412373, 2.0034740660647112],6934486607977396203,5784240079555316230,254596973612592097,0.5429702259478599  4.032404020343899
4,132,[-4.312588984155556, 4.299956361827663],4115269339867534682,-4762451118015353900,233429535740412260,-0.9153406623105367  -4.104404863997989
4,133,[-3.290371813091653, 2.366552270592164],5421567669995290247,-4508467137414281633,-8630373350921616621,3.8249472581885247  4.032404020343899
4,134,[-3.8978151161058854, 4.104462533114885],7982442578774057912,-5920049428342221470,5784240079555316230,2.4355235219902234  4.032404020343899
4,135,[-4.381861675644955, 6.023715736751724],233429535740412260,8382805241460748472,233429535740412260,-0.4172314089038167  -4.104404863997989
4,136,[-5.095110991916388, 8.08329840496928],-5981369407913283564,-7044589623510430224,2024742792730668963,2.715207372188991  1.9986955668677764
4,137,[-3.026206584080185, 2.0309767658571745],624373153619797540,-6242886693113028578,-5256221021025920736,-3.697827206873958  4.6950127428130255
4,138,[-5.614049701373985, 7.047089671739232],298761008731702785,7402907125096669383,8641394038551690351,-2.582908298483914  1.288734010676892
